,TWEET,USERNAME,DATE,TIME
18,when we see jill there is always laughter and lightness that has been part of the healing process after her hand was amputated jill struggled to come to terms with the loss now she has a different perspective on her healthcare journey,HamHealthSci,2020-01-22,01:00:02
19, when i see someone at with an ng tube forced through their nose down the back of their throat amp into their stomach all to treat presumed starvation when in fact it ends up worsening distress amp doesnt help at all to provide comfort or prolong life,AmitAryaMD,2020-01-22,20:11:37
20,a new outlining quality care for anxiety disorders is now available its accompanied bya guide for patients and recommendations for system adoption,OntarioHealthOH,2020-01-24,19:30:09
21,amp just like that my anxiety vanishedthanks for the reminder,DrNadiaChaudhri,2020-01-24,20:56:58
22,new outlining quality care for anxiety disorders including obsessivecompulsive disorder or  are now available,OntarioHealthOH,2020-01-24,22:00:21
23,a new outlining care for anxiety disorders is now available,OntarioHealthOH,2020-01-27,21:20:06
24,what we want to do is make the experience easier by helping them get through a stressful situation like parking their car in a strange new place,HamHealthSci,2020-01-27,21:23:01
25,new outlining care for anxiety disorders and obsessivecompulsive disorder or  are now available theyre accompanied by guides for patients and recommendations for system adoption,OntarioHealthOH,2020-01-28,21:15:18
26, in   of longstay home care clients with caregivers have caregivers who experience distress anger or depression in relation to their caregiving role learn more bellletstalk,OntarioHealthOH,2020-01-29,15:00:24
27,health system pressures affect providers too in a survey  of doctors in ontario reported that their job was extremely or very stressful explore the data,OntarioHealthOH,2020-01-29,17:00:45
28,death dying and loss,AmitAryaMD,2020-01-30,13:05:27
29,new guides can help you get ready for conversations with health care providers if you or a loved one haveanxiety disorders or an obsessivecompulsive disorder or  ,OntarioHealthOH,2020-01-30,14:36:30
30,our new patient conversations guide for anxiety disorders and ocdsuggest things to discusswith health care providers like getting help or a diagnosis treatment options followup care planning for the future ,OntarioHealthOH,2020-01-30,14:37:06
31,one in three people has an anxiety disorder including phobias social anxiety panic disorder and agoraphobia our new addresses what quality care looks like,OntarioHealthOH,2020-01-30,20:00:58
32, is helping msh address the unique obstacles that women in our increasingly diverse community face through the womens wellness clinic services at the clinic include group therapy sessions mindfulnessbased stress reduction and art therapy,OakValleyHealth,2020-01-30,23:00:42
33,here in canada death is also inevitable the rate is as high as  and yet we are world leaders in acute care death race income amp illness type determines how well you die few medical learners receive training ,AmitAryaMD,2020-01-31,15:46:03
34,indeed it is critical to provide the necessary psychological safety to promote amp optimize learning by enhancing dignity selfworth amp personal confidence lets pay more attention to addressing issues in to reduce burnout,DocSandyB,2020-02-01,13:15:35
35,a new study led by the aims to determine how to best prevent and treat frailty in older adults in partnership with the  the study is recruiting adults aged years or older who feel they have lost energy or strength,HamHealthSci,2020-02-03,13:17:00
36,do you know what questions to ask your care team if you or a loved one have an anxiety disorder a is now available and its accompanied by a patient guide that addresses just that,OntarioHealthOH,2020-02-03,21:00:35
37,a new study led by the aims to determine how to best prevent and treat frailty in older adults in partnership with the  the study is recruiting adults aged years or older who feel they have lost energy or strength,HamHealthSci,2020-02-04,14:17:00
38,oh no ken i am so incredibly saddened to hear this terrible news our hearts go out to the entire milne family,BrucePSquires,2020-02-04,23:35:29
39,so sorry you lost your brother ken,postgradw,2020-02-05,13:08:31
40,check out our new guide for people who have anxiety disorders it was designed in partnership with patients and is meant to help you play an active role in getting the best possible care,OntarioHealthOH,2020-02-05,20:00:37
41,dr jerome edelstein explains how to determine your ideal weight for a and how to calculate your  he also explains how it applies to massive weight loss patients,JeromeEdelstein,2020-02-06,18:01:46
42,a new outlining quality care for anxiety disorders is now available,OntarioHealthOH,2020-02-06,19:00:47
43,new a conversation guide with suggestions on what to discuss with your health care providers to help you receive highquality care for an anxiety disorder download it then work with your care team to discuss your options,OntarioHealthOH,2020-02-06,22:00:33
44,anxiety disorders are characterized by excessivepersistent feelings of worry or fear and have a substantial effect on those with a disorder and their families a new outlining what quality care looks like is now available,OntarioHealthOH,2020-02-07,18:00:37
45,as a family member or friend of someone with an anxiety disorder youre an important part of the care team too our new guide includes questions you can also ask health care providers,OntarioHealthOH,2020-02-07,20:00:37
46,im so sorry for your loss as well terry thank you for sharing and your support,BrucePSquires,2020-02-07,23:03:41
47,dear don thank you for your kind words and for sharing your experience i am very sorry for your loss  there is nothing more challenging than the loss of a child,BrucePSquires,2020-02-08,00:04:20
48,im so sorry to hear of your loss genevieve thank you for your kind words and for reaching out,BrucePSquires,2020-02-08,00:38:27
49,dear tamie it is so kind of you to reach out i know you have experienced much loss of your own and my heart continues to go out to you best wishes always,BrucePSquires,2020-02-08,00:57:48
50,after losing her young son to cancer a mother wrote a childrens book for families to talk about death via  we are so blessed to be able to include my love will follow you there on our new comfort carts,BrucePSquires,2020-02-10,17:57:09
51,an indepth article on the impact of climate depression and eco anxiety in youth,LauraLaChanceMD,2020-02-11,14:10:28
52,challenges at work school or home can spark fear and worry usually this anxiety goes away once a situation passes and things are resolved ,OntarioHealthOH,2020-02-11,15:33:28
53,when anxiety symptoms dont go away on their own or get in the way of your everyday activities this could be a sign of an anxiety disorder ,OntarioHealthOH,2020-02-11,15:33:42
54,this guide is based on our outlining care for anxiety disorders learn about the quality standard here ,OntarioHealthOH,2020-02-11,15:34:41
55,we are all grieving at after hearing of this unimaginable loss as indicated below please do consider supporting the family via their page in memory of kiera kagan link is in the thread below,AmitAryaMD,2020-02-12,20:03:38
56,a quality care for anxiety disorders is now available its accompanied bya guide for patients and recommendations for system adoption,OntarioHealthOH,2020-02-13,14:00:55
57,i think wed find that the rate of depression is actually much higher for men,catriona_hippma,2020-02-13,14:22:23
58,in reality we would be ending their lives because of loneliness poverty and all sorts of other life suffering read the press release at  amp endorse the recommendations,Psych_MD,2020-02-13,16:16:42
59,adherence to inhalers is a problem and we are trying to avoid saba use as a mono agent bo increased risks of severe exacerbs or even death the challenge here is price the only budesonideformoterol combo approved for use as a reliever in canada symbicort is expensive,postgradw,2020-02-16,18:49:14
60,pregnancy changes the body in many different ways altering appearance in a manner that many women find undesirable drastic hormonal changes and the physical stress of carrying a baby lead to fat redistribution,JeromeEdelstein,2020-02-18,20:38:14
61,very important research from a few years ago for many pts when we provide aggressive care at eol do we realize that we might not be prolonging life but rather a state worse than death,AmitAryaMD,2020-02-19,20:36:58
62,great read on how misconceptions about resilience can lead to more burnout and loss in productivity lots of parallels in healthcare,masood_sameer,2020-02-20,04:40:05
63, did you know that country of birth significantly affects quality of death in canada those born in south asia have double the chance of dying in the icu when compared to those born in canada,AmitAryaMD,2020-02-20,13:03:28
64, we need to measure quality of eol and via race amp mandate antiracism training for all hcps its time to change the system amp fulfill the basic human right to palliative care amp and an equitable death,AmitAryaMD,2020-02-20,13:03:31
65,aging gravity and excessive forehead muscle activity causes drooping of the eyebrows and deep forehead wrinkles this creates a heaviness around the upper eyelids that often makes a person look constantly sad angry or tired,JeromeEdelstein,2020-02-20,14:22:05
66,study almost  of young moms have more than one issue including depression a range of anxiety disorders and hyperactivity,mch_childrens,2020-02-21,14:00:55
67,if were not suffering from posttraumatic stress disorder were suffering from pretraumatic stress disorder laura van dernoot lipsky  i think you would love her talking about compassion fatigue,catriona_hippma,2020-02-21,17:21:37
68,qualitative study of psychoeducational needs for postpartum depression,catriona_hippma,2020-02-21,19:14:09
69,a new outlining quality care for anxiety disorders is now available,OntarioHealthOH,2020-02-21,20:00:57
70,postpartum depression on pinterest lots of selfdisclosure and analysis showed  reporting negative experiences of care or absence of care anna kunkle highlights this potential source for research on social media and ppd,catriona_hippma,2020-02-21,20:19:59
71,perinatal anxiety disorders are significantly more common than perinatal depression yet it receives vastly less attention  nichole fairbrother highlights the importance of screening for perinatal anxiety,catriona_hippma,2020-02-21,21:04:36
72,options for screening for perinatal anxiety,catriona_hippma,2020-02-21,21:05:52
73,how do you tell if a screening tool is good enough conclusion we dont yet have a really good tool to screen for perinatal anxiety the epdsa is probably the best we have right now,catriona_hippma,2020-02-21,21:09:11
74,dr fairbrother and her team have been working on a screening tool for anxiety and it looks promising,catriona_hippma,2020-02-21,21:12:22
75,for the past years in bc the focus in perinatal public health has been on perinatal depression public health nurses raised the concern that anxiety was being neglected in the perinatal health system,catriona_hippma,2020-02-21,21:18:01
76,please share important notices from opening remarks here for those of us wholl be coming later today sadly our house had another wakeful night so sad to hear my little baby cough,catriona_hippma,2020-02-22,16:20:41
77,sad to miss dr michael kleins plenary guess ill just have to read his book,catriona_hippma,2020-02-22,16:24:37
78,saddened by the passing of david taylor a true legend grateful to have learned from him,drsabede,2020-02-23,04:49:35
79,thank you colleen its not really surprising given that im a bit sleep deprived and stressed but still unfortunate it helps to feel supported,catriona_hippma,2020-02-23,08:32:55
80,very sad to hear sincere condolences for your loss,AmitAryaMD,2020-02-24,03:12:13
81,a conversation guide with suggestions on what to discuss with your health care providers to help you receive highquality care for an anxiety disorder download it then work with your care team to discuss your options,OntarioHealthOH,2020-02-24,18:00:38
82,a procedure is frequently requested following childbirth as part of a mommy makeover or after significant weight loss which can leave people with sagging excess skin,JeromeEdelstein,2020-02-25,15:40:11
83,yo male looks like dlphad lightheadedness in the gym after workout no breakfast that morning never had cp or something similarstress test min said he could go longer mets bpm mm st depression no symptomscath belowlad ffr after nitrowhat to do,YbarraLuiz,2020-02-25,18:19:23
84,please avoid the discussion about the indication of both stress test and coronary angiogram thats what i have now and it would be great to have your opinion on what to doposted with the patients permission,YbarraLuiz,2020-02-25,18:19:25
85, new research shows that timing of discussions matters early dnr in the icu associated with fewer nonbeneficial procedures less perceived loss of dignity amp lower chance of having the worst possible death,AmitAryaMD,2020-02-26,13:08:07
86, alarmingly nonwhite pts were more likely to have a late dnr associated with more nonbeneficial procedures as well as a less peaceful amp dignified death this is consistent with many other studies that document a racial gap in eol care,AmitAryaMD,2020-02-26,13:08:08
87,in this case the patient was and still is asymptomatic before omt which was initiatedwould you revascularize this asymptomatic up to mets patient with functionally stress test and ffr severe ostialproximal lad lesion if so pci or cabg,YbarraLuiz,2020-02-27,00:38:05
88,fabulous evidence based information in this podcast the vulva diaries by my wonderful colleague dr leslie sadownik,DrLoriBrotto,2020-02-29,00:18:26
89,never compare a multiplicative systemic and fattailed risk to a nonmultiplicative idiosyncratic and thintailed onethe sad reality is in academia we do this much of the time we need to consider looking at things differently,wlharper1,2020-03-01,22:15:48
90,we shouldnt awaken hospital pts for routine visits unless absolutely required harms of sleep reduction include cognitive impairment amp delerium risk lung fxn immune fxn anxiety amp pain,AmitAryaMD,2020-03-02,19:47:59
91,colorectal cancer also known as colon cancer or bowel cancer is the second most commonly diagnosed cancer in ontario and the second most common cause of cancer deaths says dr simon yang msh surgeon read more,OakValleyHealth,2020-03-02,21:38:37
92,it is for the best and sadly it is most likely just the beginning of what we need to do to stopdampen the spread,durocher1,2020-03-03,17:58:51
93,as social workers for the stollery family centre for childbirth amp children wajeda shaikh and joey crump provide emotional support counselling and cognitive behavioural therapy groups for pregnant and postpartum women,OakValleyHealth,2020-03-06,15:14:24
94,is dard ki duniya say guzar kyun nhe jatay ye log bhe kya log hai mar kyun nhe jatayremembering the revolutionary poet habib jalib on his th death anniversary,zikrejaana,2020-03-12,15:22:41
95,the cma is taking measures to respond to  but we will all need to work together to reduce stress on the system and ensure that mds are able to focus on care,DocSandyB,2020-03-12,21:06:54
96,sorry for your loss peter trying times indeed it is a rather small inconvenience in our case but we were so looking forward to it,durocher1,2020-03-13,18:17:33
97,  they asked do you love her to deathi said  speak of her over my grave and watch how she brings me back to lifedarwish,zikrejaana,2020-03-15,15:17:13
98, at their peak they were seeing  ptsday with pna characteristics of pna with covid also unique  extremely hypoxic wo dyspnearesp distress also the natural hx of their pna was typically very long usually staying d in hospital,postgradw,2020-03-15,16:06:07
99,maybe physical distancing would be a better phrase than social distancing because the goal is to separate physically not emotionally,postgradw,2020-03-16,15:29:15
100,its so sad as these elders are often in their final monthsyears of life and socially isolated at baseline have often seen pts with advanced dementia who rely on their family members to bring in culturespecific food or who will only eat well if their family feeds them,AmitAryaMD,2020-03-16,17:53:37
101,thanks to the for this please rt amp share with colleagues its important to find strategies to reduce stress during these challenging times,allan_k_grillMD,2020-03-17,15:22:00
102, we need to leverage virtual care to provide counselling for clinicians that will suffer moral distresswould like to ask some others for their thoughts ,AmitAryaMD,2020-03-19,13:11:38
103,we know that being apart during these times adds stress to patients and their loved ones to help families stay connected were introducing free wifi access across all our sitesyou can connect to the new network by selecting hhs free wifi in your devices network settings,HamHealthSci,2020-03-21,00:02:02
104,we know that being apart during these times adds stress to patients and their loved ones to help families stay connected were introducing free wifi access across all our sitesyou can connect to the new network by selecting hhs free wifi in your devices network settings,mch_childrens,2020-03-21,00:31:02
105,week grateful for  extra time with my yr old even though his fave words are poopfartanus my husband a  partner with emerging dishwasherloading skills  my lab members for being honest about the stress amp for changing their slack photos to baby pics,DrNadiaChaudhri,2020-03-21,00:37:22
106,we know that being apart during these times adds stress to patients and their loved ones to help families stay connected were introducing free wifi access across all our sitesyou can connect to the new network by selecting hhs free wifi in your devices network settings,mch_childrens,2020-03-21,12:31:02
107,so sad we also had this problem unbelievable,AnaLohmann2,2020-03-21,13:26:37
108,we know that being apart during these times adds stress to patients and their loved ones to help families stay connected were introducing free wifi access across all our sitesyou can connect to the new network by selecting hhs free wifi in your devices network settings,HamHealthSci,2020-03-21,14:02:02
109,we know that being apart during these times adds stress to patients and their loved ones to help families stay connected were introducing free wifi access across all our sitesyou can connect to the new network by selecting hhs free wifi in your devices network settings,HamHealthSci,2020-03-22,15:00:18
110,dare to lead could not have arrived at a better time as we are navigating the emotional stresses on our teams at this time we must acknowledge vulnerability of them and of us and not be afraid to rumble with it,DrLoriBrotto,2020-03-22,16:35:27
111,we know that being apart during these times adds stress to patients and their loved ones to help families stay connected were introducing free wifi access across all our sitesyou can connect to the new network by selecting hhs free wifi in your devices network settings,HamHealthSci,2020-03-23,12:37:02
112,we know that being apart during these times adds stress to patients and their loved ones to help families stay connected were introducing free wifi access across all our sitesyou can connect to the new network by selecting hhs free wifi in your devices network settings,mch_childrens,2020-03-23,13:31:02
113,me too i know exactly what you mean stay safe sadikah,drzieglergyn,2020-03-24,00:21:41
114,wants to know any ideas for pronouncement of death in communities under covid pressure,PackerTamar,2020-03-24,23:40:03
115,i agree this is a major concern amp worry and am saddened to hear about your past experience which sounds highly inappropriate our health care system is not equitable and with resource scarcity this inequity will likely worsen,AmitAryaMD,2020-03-25,12:23:59
116,i love this province straight from the mouth of our premier  also to reduce the stress you have to do some exercise so have a walk but sometimes a glass of wine may help,drfrayn,2020-03-25,15:04:23
117,during these stressful times the staff on west at general hospital are spreading smiles with their cheeky hand washing posterstheir team spirit and courage certainly brightened our day,HamHealthSci,2020-03-25,22:11:24
118,canadian government introduces canada emergency response benefit to help workers amp businesses  per month taxable for up to months for lost income due to ,DrNadiaChaudhri,2020-03-25,23:53:29
119,sadly many people still arent grasping the importance of staying home a lesson on physical distancing,JeromeEdelstein,2020-03-27,20:36:09
120,were happy to share this new virtual visit program which helps patients stay in touch with volunteers to help fight off isolation and loneliness,HamHealthSci,2020-03-29,20:14:57
121,im so sorry for your loss just terrible,AmitAryaMD,2020-03-30,00:09:55
122,sadly many people still arent grasping the importance of staying home a lesson on ,JeromeEdelstein,2020-03-30,18:40:57
123,seems like the jury is out on this one we need to look at countries with the lowest healthcare worker deathsinfections and see what ppe routine they followed as a starting point,masood_sameer,2020-03-30,19:53:53
124,congratulations to for winning the st annual rsa distinguished researcher award a welldeserved honour for a brilliant scientist studying the neurobiology of stress amp cue interactions in alcohol use disorder,DrNadiaChaudhri,2020-03-31,13:01:07
125, restricted autonomy if resources are not available a patient may not be able to chose lifeprolonging measures amp place of death patients could be isolated on a specialized covid ward at eol,AmitAryaMD,2020-03-31,14:23:37
126,calvin mach is a registered dietitian at msh he has a few tips to help reduce the stress of grocery shopping limit your visits to grocery stores know the items you have and use at home focus on dry frozen and canned goodsread more tips at,OakValleyHealth,2020-03-31,17:08:56
127,womens sexual desire trauma exposure and posttraumatic stress disorder ,DrLoriBrotto,2020-03-31,19:44:43
128,im very sorry for your loss stephanie,DrNadiaChaudhri,2020-04-01,02:58:00
129,our study has arms outpatient arm does cqazithro reduce admission hospital admission or death inpatient arm does cqazithrointerferonb reduce icu ventilation or deathtranslational outcomes viral titre ace ,wlharper1,2020-04-01,04:25:42
130,how to assess dyspnea by phone a must read respiratory distress by the roth score,PackerTamar,2020-04-01,12:06:21
131,rightly lost trust in higher powers like  and because all they are doing is promoting a false narrative to somehow try and save what little ppe there is for us frontline clinicians guess what its not working so lets just stop the lying tell the,wlharper1,2020-04-01,12:25:37
132,virtual meditation is a wonderful way to be kind to your mind during this stressful time,JeromeEdelstein,2020-04-02,12:23:02
133,you dont need the same level of data for every situation its not necessary and its not safe waiting for perfect evidence when facing an exponentially scaled unknown with existential risk potential is a strategy that leads to unnecessary loss of life,wlharper1,2020-04-02,14:41:06
134,if the decision to ban export of m n masks to canada holds then we should explore nationalizing their intellectual property on a temporary basis to facilitate local production this is a matter of life and death for canadians,IBmectin,2020-04-03,16:54:56
135,the pandemic can be hard on our staff thats why we have a safe space for staff to destress this is staff supporting staff thanks to our outpatient mental health social workers chaplain and hr department for making this a reality,OakValleyHealth,2020-04-03,20:04:03
136,keep a close eye on their response and ask them to flip back as soon as you feel its not working we only do prone hfnc in pts who are fully awake not in respiratory distress and mentating ie covid patients who have isolated hypoxia who look otherwise well,A_F_Hegazy,2020-04-04,23:22:19
137,my sincerest condolences to you and your family on your loss kim,DocSandyB,2020-04-05,12:37:55
138,it cant be said enough another important reminder from our surgery teams pacu amp sadu,OakValleyHealth,2020-04-05,16:02:31
139,because of the harsh lessons from sars was prepared amp promptly executed an aggressive effective plan to contain  despite being only miles from mainland china and proximity to wuhan it has only  confirmed cases and deaths to date,yvonneychan,2020-04-05,17:22:28
140,we may have to deploy the military to keep people from watching cherry blossoms at high park seriously over people died in the last hr in the us thats you and your entire neighborhood remember that,masood_sameer,2020-04-05,19:51:18
141,sad but and story of ed nurses spending  time with palliative patient because of much needed visitor restrictions ,arcandandrew,2020-04-05,20:31:06
142,during these stressful times its importance to take a minute to appreciate and ground yourself with all the beautiful things in your life take a minute and share with us what youre thankful for,JeromeEdelstein,2020-04-06,14:57:12
143,increase in mental health response coronavirus anxiety calls to telaide almost double during a pandemicfind my response here,PaulSabaMD,2020-04-06,17:49:54
144,what i do want is to not have to make such a morally distressing decision on my own when im already under duress this is why the ontario pandemic surge triage protocol is so important in the fight against ,wlharper1,2020-04-08,15:57:20
145,because when i and my fellow healthcare professionals are out there on the front lines were going to want to have a to help with these very difficult and morally distressing decisions,wlharper1,2020-04-09,04:03:55
146,now leading cause of death in us,wlharper1,2020-04-09,13:07:32
147,sending sincere condolences to the community for the loss of a colleague from the team to yours were thinking of you,HamHealthSci,2020-04-09,23:15:20
148,ontarians we need to start thinking about and talking about the  this will be a vital tool in the hardest part of the battle against  more lives will be saved than lost if this tool can help us minimize over and under triage,wlharper1,2020-04-10,03:18:10
149,susanne that is a really important and insightful point what these front line workers do every day is extremely stressful and so so important but they come to work and do it every day,AnandDoobay,2020-04-10,18:36:51
150,conclusions we ran a really small study of patients yet somehow lost  of our data so far almost half got better enuff to go home but we dont know if our medication had anything to do with that said,wlharper1,2020-04-10,21:11:06
151,monthly deaths in nyc from  to ,wlharper1,2020-04-10,21:50:30
152,yep and sadly the poor are those most likely to be diagnosed and most likely to die from  must try to protect all the vulnerable from economic ruin but from death no one can recover,RyanDaveyMD,2020-04-15,01:51:56
153,ive had to attendchair many zooms the past wks this one by amp other disabilityrights leaders is the best on discussing bottomup solutions people amp organizations constantly under stress are more ,wlharper1,2020-04-15,15:01:22
154,you and i can speculate about small spaces and all sorts of things look at the death counts thats all that matters nothing trumps death ive already had one close friend die from this i dont need any others,RyanDaveyMD,2020-04-15,15:24:50
155,and now weve built all this hospital and icu capacity for the surge and were sitting here just waiting and the virus has attacked our most vulnerable because we left them unprotected i am so ashamed and so very sad right now,wlharper1,2020-04-16,15:44:06
156,the team at mcmaster university wants to thank the hundreds of fhs faculty members medical residents nurses and other health care professionals who are working in extraordinarily stressful conditions in the health care system in order to provide the best care possible,mcmasterchse,2020-04-16,16:29:56
157, being with family and a part of the kids lives growing up was what i hoped for so retaining capacity to interact with them was essential amp i was willing to endure being on machines if it got me there i feared being kept alive if i lost this ability,AmitAryaMD,2020-04-16,16:59:59
158, i had a conversation with my appointed substitute decision maker my wife about what was important to me i trust her to make these decisions on my behalf even at times of stress we both felt reassured after knowing the plan,AmitAryaMD,2020-04-16,17:00:00
159,confirmed covid deaths per million people,wlharper1,2020-04-16,18:15:06
160,today at am we stand in silence in recognition of a colleague lost at  and all healthcare workers who have been affected by covid please stand with us,HamHealthSci,2020-04-17,14:29:48
161,an incredibly sad day,JohnsonNeilG,2020-04-20,01:09:43
162,id say the medal is shared by all were in this together and each act of decency matters its one big village and no hierarchy shared obligations rewards and sadly consequences,PackerTamar,2020-04-20,02:54:28
163,doing research and found this quote in a letter by the imprisoned marquis de sade to his wife i askedfor a cake with icing but i want it to be chocolate and black inside from chocolate as the devils ass is black from smoke and the icing is to be the same,tzippymfa,2020-04-20,19:35:26
164,i agree  the lost opportunity for this incidental interaction with team members is one of the damages of this pandemic i can think of so many folks whom i loved seeing throughout the day  i miss them too,BrucePSquires,2020-04-20,19:58:14
165,extremely proud to be a part of this icu and  we have done great work during this stressful time in our lives and very proud of our care but we want to see less critical illness not more so please ,AnandDoobay,2020-04-21,20:07:29
166,our study has arms outpatient arm does cqazithro reduce admission hospital admission or death inpatient arm does cqazithrointerferonb reduce icu ventilation or deathtranslational outcomes viral titre ace ,wlharper1,2020-04-22,20:49:28
167,here as well there is a troubling excess of deaths in black amp other minority hcws while of the total deaths were in em docs no anesth or intensivists have so far died in the uk from  despite performing perhaps the majority of aerosol generating procedures ,postgradw,2020-04-23,01:20:49
168,that is horrible and unacceptable i am sorry to hear of your experiences when you are dealing with all of the trauma and grief associated with supporting a sick loved one the system should not cause even more distress,AmitAryaMD,2020-04-23,01:21:43
169,honntement je perds espoir en lhumanit sorry for my french im too emotional,sebpoule,2020-04-23,23:51:58
170,mislabelling precautionary preparedness as anxiety is not psychologypsychology understands intuitive minds are convinced by narrative if a false narrative is required the best solution is to mix it with some truthpaternalism has the best of intentions so did machiavelli,wlharper1,2020-04-25,16:36:23
171,every death is a loss but this one will be felt by many,masood_sameer,2020-04-26,04:50:31
172,this short paper explains why it is so important for countries to report all deaths home  hospital as well as causes of death during the pandemic hopefully research will help understand what happened to non deaths bmj m doi bmjm,ValerieHomier,2020-04-26,14:51:16
173,center for disease control has added six new possible symptoms associated with covid chillsrepeated shaking with chillsmuscle painheadachesore throat loss of taste or smell,zikrejaana,2020-04-27,15:58:35
174,i know the flu is not the flu questionable prevalence estimates aside the us has already had more covid deaths in months than they get over a typical entire flu season  months and the death toll is likely underreported and its not over yet,postgradw,2020-04-27,20:11:07
175,the community especially the lijjacobicolumbia extended family is shaken and heart broken over the loss of our own we must do more to advocate protect and care for our front line providers we need substantive systemic changes of culture and practice,yvonneychan,2020-04-28,13:56:17
176,on april  the national day of mourning canadian flags at hamilton health sciences will fly at halfmast to honour those who have lost their lives or suffered injury or illness on the job due to a workrelated tragedy,HamHealthSci,2020-04-28,14:13:15
177,cdc has expandedits list of possible symptoms of coronavirus to includechillsrepeated shaking with chillsmuscle painheadachesore throatnew loss of taste or smell,CJFlegg,2020-04-28,17:39:04
178,we now have over deaths in seniors homes accounting for  of deaths across canada staff need ppe better pay and we need to test everyone in these facilities now please sign this petition from the crisis committee,AmitAryaMD,2020-04-28,21:02:06
179,congratulations sadie thats excellent news,DrNadiaChaudhri,2020-04-29,01:21:10
180,that was my favourite too its terribly sad that hes gone,DrNadiaChaudhri,2020-04-29,13:36:33
181,while its important to find activities which can alleviate stress during these uncertain times its prudent that we remind ourselves that this isnt a productivity contest we are living through a taxing worldwide,JeromeEdelstein,2020-04-29,14:49:09
182,ill be in west palm beach fl on may  sadly not in person but remotely where ill have the pleasure of presenting a workshop on mindfulness for managing sexual concerns with the ,DrLoriBrotto,2020-04-30,04:41:24
183,we are sorry to hear about your loss our deepest condolences,HamHealthSci,2020-05-02,23:07:41
184,spent the entire day working in an with many cases the response of our team was inspiring but i am feeling so frustrated sad and angry witnessing the systemic inadequacies in this sector our sickest seniors deserve so much better,AmitAryaMD,2020-05-02,23:58:35
185,physician burnout interrupted  nejm something need to be done,ShaharLavi1,2020-05-03,12:23:21
186, infection control all health workers need enough ppe also they need supervision with donning and doffing at all times youre more likely to make mistakes when stressed psws have died already in ontario,AmitAryaMD,2020-05-03,14:14:55
187,im sorry so sad and heartbreaking,AmitAryaMD,2020-05-03,17:09:19
188,helpful tips on how to deal with the overwhelming stresses of todays reality,JeromeEdelstein,2020-05-04,18:26:13
189,narrative medicine workshop how can it help us during these stressful timesdate and time thursday may th  from pm pm edt zoom virtual event limited to first registrantsregister for this event here,mcmasterchse,2020-05-04,18:27:56
190,nearly half of all reported covid deaths in canada are linked to longterm care facilitiesa group of longterm care advocates started this petition calling on the federal government to immediately implement covid best practices  read more,PaulSabaMD,2020-05-05,03:17:03
191,working on our unit these past weeks we had surprisingly no deaths then two in one day was thinking we were doing something right but keep forgetting about the influence of luck and,wlharper1,2020-05-05,23:35:34
